trial,arm,order_id,side,intended_size,filled_size,fill_rate,decision_price,avg_fill_price,implementation_shortfall,vwap_slippage,timed_out,tick_to_trade_us,fees_paid
58,naive,4,SELL,9931,9931,1,9619.5,9599.61,197563,21.604,0,487.3,4.2364
58,naive,5,SELL,8165,8165,1,9536.5,9481.62,448132,54.8846,0,692.7,6.38428
59,naive,0,BUY,9030,9030,1,10164,10175.2,100804,-7.73734,0,433.2,3.85205
59,naive,1,SELL,7437,6405,0.861234,10065,10040.9,154435,23.5231,1,534.2,3.39989
59,naive,2,BUY,1942,1942,1,10067.5,10072.3,9370,-21.6751,0,417.2,0.828426
59,naive,3,SELL,1008,1008,1,10018.5,9978.79,40023,46.4126,0,118.2,0.956162
59,naive,4,SELL,9031,9031,1,9903.5,9872.77,277498,37.9217,0,1024.6,5.93052
59,naive,5,BUY,6593,6593,1,9886.5,9913.81,180081,15.1951,0,335.5,6.25395
60,naive,0,SELL,708,708,1,9848,9843.64,3086,4.35876,0,106.3,0.67159
60,naive,1,BUY,5421,5421,1,9575.5,9611.35,194352,35.3516,0,254.7,5.14222
60,naive,2,SELL,1539,1539,1,9568.5,9544.66,36694.5,23.8431,0,108.6,1.45985
60,naive,3,BUY,4868,4868,1,9508.5,9544.24,174001,22.3064,0,427.1,2.07661
60,naive,4,SELL,7029,6267,0.891592,9709,9665.03,275555,43.9692,1,2688.8,3.20009
60,naive,5,BUY,688,688,1,10191.5,10169.3,-15272,-29.5173,0,420,0.29349
61,naive,0,BUY,549,549,1,9668.5,9673.39,2686.5,4.89344,0,104.1,0.520767
61,naive,1,BUY,3070,3070,1,10076.5,10106.2,91053,-5.84104,0,422.8,1.30961
61,naive,2,BUY,9630,9630,1,10079,10131.9,509506,-9.69876,0,434.7,4.108
61,naive,3,SELL,2083,2083,1,10178.5,10147.8,64047.5,30.7477,0,112.6,1.97588
61,naive,4,BUY,996,996,1,10035,10043.5,8494,8.52811,0,156.1,0.944779
61,naive,5,BUY,4338,4338,1,10201,10230.4,127735,29.4456,0,422.3,1.85052
62,naive,0,SELL,4020,4020,1,9804.5,9798.88,22599,3.12164,0,448.3,1.71487
62,naive,1,SELL,5702,5702,1,9711.5,9641.79,397482,92.9542,0,424.7,2.43238
62,naive,2,SELL,2595,2595,1,9276,9275.29,1846,-1.6363,0,415.5,1.10699
62,naive,3,BUY,4645,4645,1,9328.5,9411.54,385736,52.5528,0,846.7,1.98148
62,naive,4,BUY,8509,8509,1,9109,9132.78,202324,18.7543,0,424.8,3.6298
62,naive,5,SELL,6181,0,0,8892.5,0,0,8902,1,286.6,0
63,naive,0,BUY,2700,2700,1,9941,9953.91,34857,12.91,0,419.7,1.15178
63,naive,1,SELL,9150,9150,1,9804.5,9785.96,169632,72.1087,0,552.8,6.3117
63,naive,2,BUY,2601,2601,1,10207.5,10227.3,51395.5,17.417,0,421.1,1.10954
63,naive,3,BUY,9693,9693,1,10014.5,10046,305459,43.0546,0,116.1,9.19452
63,naive,4,SELL,4513,4513,1,10016,9999.36,75099,6.85944,0,519.2,1.92517
63,naive,5,SELL,750,750,1,9387.5,9382.2,3973,5.29733,0,107.1,0.71143
64,naive,0,BUY,9086,9086,1,9749,9767.22,165505,18.2154,0,440.3,3.87594
64,naive,1,SELL,5198,5198,1,9784.5,9755.09,152881,71.9354,0,427.6,2.21738
64,naive,2,SELL,3383,3383,1,9561.5,9535.51,87922.5,23.458,0,523.7,2.97674
64,naive,3,BUY,9287,9287,1,9076.5,9076.71,1971.5,-13.7268,0,419.6,3.96168
64,naive,4,BUY,7316,7316,1,8749,8755.46,47267,6.46077,0,496.6,3.12089
64,naive,5,SELL,3351,0,0,8464.5,0,0,8456.12,1,932.2,0
65,naive,0,BUY,5270,5270,1,9985,10003.8,98835,56.1491,0,419.6,2.2481
65,naive,1,SELL,2541,2541,1,9374.5,9356.43,45925.5,18.0738,0,113.1,2.41033
65,naive,2,SELL,2337,1395,0.596919,9397.5,9368.99,39777.5,28.5143,1,307.2,1.32326
65,naive,3,BUY,7767,7767,1,9658.5,9689.27,239022,78.5284,0,430.6,3.31328
65,naive,4,BUY,766,766,1,9481,9485,3064,4,0,102.3,0.726607
65,naive,5,SELL,4586,4586,1,9488,9479.07,40947,5.9287,0,420.3,1.95631
66,naive,0,BUY,5883,5883,1,9945.5,9986.96,243925,41.4628,0,429.6,2.50959
66,naive,1,BUY,4260,4260,1,9910,9967.4,244532,57.4019,0,253.9,4.04092
66,naive,2,BUY,5587,0,0,9977,0,-0,-9977,1,37.4,0
66,naive,3,SELL,3853,3853,1,9995.5,9958.64,142032,13.2598,0,421.5,1.64363
66,naive,4,SELL,8602,8602,1,9771.5,9754.82,143509,16.6832,0,525.9,3.66947
66,naive,5,SELL,4050,4050,1,9631.5,9588.68,173405,40.316,0,148.6,3.84172
67,naive,0,BUY,9814,9814,1,9725,9771.38,455218,38.4209,0,1420.3,6.80636
67,naive,1,BUY,1388,1388,1,9261.5,9253.21,-11502,-10.5122,0,1756,0.592098
67,naive,2,BUY,4279,4279,1,9288,9366.64,336511,-0.74107,0,425.5,1.82535
67,naive,3,SELL,8122,8122,1,10050,10031.1,153415,18.8888,0,429.9,3.46471
67,naive,4,BUY,5240,5240,1,9641,9654.76,72103,48.9085,0,433,2.2353
67,naive,5,SELL,776,776,1,9650,9643.45,5084,-10.1002,0,419.8,0.331029
68,naive,0,SELL,9295,9295,1,9532.5,9487.42,419064,37.4291,0,524.7,7.29383
68,naive,1,BUY,626,626,1,9358.5,9381.36,14308,-24.5358,0,420.4,0.267042
68,naive,2,BUY,3929,3929,1,9510,9560.59,198780,50.593,0,719.3,2.27477
68,naive,3,BUY,4394,4394,1,9011.5,9017.65,27031,-37.0987,0,1593.1,1.87441
68,naive,4,SELL,3917,0,0,8892,0,0,8932.24,1,4569.1,0
68,naive,5,BUY,3192,3192,1,8773,8777.31,13747,4.3067,0,228.5,3.02785
69,naive,0,BUY,6312,6312,1,9458,9486.49,179804,55.545,0,586.4,4.51225
69,naive,1,SELL,7859,3942,0.501591,9020.5,9006.64,54626,59.3574,1,937,2.40612
69,naive,2,BUY,5342,5342,1,8962.5,8980.57,96512,18.0666,0,423.6,2.27881
69,naive,3,SELL,663,663,1,9309.5,9311,-994.5,-3.66887,0,562.6,0.282825
69,naive,4,BUY,5380,5380,1,9038,9123.43,459617,85.4307,0,868.3,5.10333
69,naive,5,SELL,3499,0,0,8774.5,0,0,8781.7,1,520.2,0
70,naive,0,BUY,1362,1362,1,10021,10021,0,17.7599,0,415.4,0.581007
70,naive,1,BUY,2704,2704,1,10005.5,10012.8,19746,-3.03616,0,198.8,2.56494
70,naive,2,SELL,7512,7512,1,10322,10306.6,115873,9.35447,0,1391.1,3.2045
70,naive,3,SELL,1152,1152,1,9823.5,9811.48,13842,31.5292,0,111.1,1.09276
70,naive,4,SELL,4002,4002,1,9824,9820.61,13579,3.39305,0,422.8,1.70719
70,naive,5,BUY,3832,2006,0.523486,9880,9903.57,47284,25.5713,1,1506,1.33648
71,naive,0,BUY,9873,7643,0.774131,10390,10438,367158,44.9727,1,1811.7,4.12897
71,naive,1,BUY,1517,1517,1,9891,9893,3034,2,0,1341.6,0.647128
71,naive,2,SELL,3681,3681,1,10077.5,10049.7,102202,55.0622,0,444.5,3.4917
71,naive,3,SELL,3037,3037,1,9792,9757.14,105882,48.2265,0,7198.5,2.88082
71,naive,4,SELL,7706,7706,1,9764.5,9731.96,250785,32.5441,0,437.7,3.28726
71,naive,5,BUY,2845,2845,1,10010.5,10038.7,80277.5,50.244,0,1146.2,2.55358
72,naive,0,SELL,8280,8280,1,10718.5,10693.7,205633,12.5859,0,1201.7,7.85419
72,naive,1,BUY,7947,0,0,11215.5,0,-0,-11206.1,1,2373.6,0
72,naive,2,BUY,4183,3039,0.726512,10997.5,10993.7,-11490.5,-1.29564,1,1091.7,1.32301
72,naive,3,BUY,1150,1150,1,10735,10766.2,35852,25.8638,0,445.9,0.490571
72,naive,4,SELL,4747,4747,1,10130.5,10124.7,27436.5,31.4021,0,556,2.02499
72,naive,5,SELL,1503,1503,1,9776,9761.06,22458,14.9421,0,161.8,1.42571
73,naive,0,BUY,3298,3298,1,9854.5,9900.03,150147,63.5229,0,637.6,2.71916
73,naive,1,SELL,560,560,1,9999,9994.06,2768,0.633934,0,415.4,0.238887
73,naive,2,BUY,6655,941,0.141397,9969,9975.82,6417,6.81934,1,103.7,0.892608
73,naive,3,BUY,3990,3990,1,9971.5,10004.1,129992,37.0794,0,662.9,3.3406
73,naive,4,BUY,8822,3216,0.364543,10049.5,10116,213860,66.4988,1,308.2,3.05061
73,naive,5,BUY,8736,8736,1,10094,10147.3,465423,57.2083,0,585,6.21809
74,naive,0,SELL,5108,5108,1,9271.5,9242.75,146876,28.7541,0,601.9,4.02631
74,naive,1,SELL,7150,7150,1,9211.5,9199.54,85497,11.9576,0,435.2,3.05007
74,naive,2,SELL,2118,2118,1,9324,9303.39,43661,20.6143,0,439.7,0.903505
74,naive,3,SELL,6342,6342,1,9385,9356.01,183830,28.9861,0,426.9,2.7054
74,naive,4,SELL,1081,1081,1,9383,9367.53,16728,15.4746,0,110.4,1.02541
74,naive,5,BUY,5519,2196,0.397898,9337,9416.39,174348,79.3934,1,1265.7,1.64616
75,naive,0,SELL,7908,7908,1,9338,9326.29,92566,-26.2387,0,425.3,3.37343
75,naive,1,BUY,2236,2236,1,9260.5,9287.8,61042,-5.57024,0,519,1.3636
75,naive,2,SELL,3443,3443,1,9173,9151.9,72663,21.1046,0,999.3,2.26737
75,naive,3,BUY,8477,8477,1,9027.5,9072.04,377541,44.537,0,223.2,8.04106
75,naive,4,BUY,4053,4053,1,8835.5,8881.35,185832,45.8506,0,525,2.13035
75,naive,5,BUY,1509,1509,1,8658.5,8636.32,-33473.5,-20.3808,0,416.4,0.643715
76,naive,0,SELL,9435,9435,1,10698.5,10686.1,117270,59.3612,0,428.4,4.02482
76,naive,1,BUY,5836,4682,0.802262,10762.5,10769.2,31338,93.6474,1,1361.6,2.09853
76,naive,2,BUY,1332,1332,1,10689,10732.6,58061,61.9597,0,1141,0.56821
76,naive,3,BUY,4814,4814,1,10055.5,10077.8,107371,18.292,0,426.7,2.05357
76,naive,4,BUY,6585,6585,1,9747.5,9792.43,295835,44.9257,0,132,6.24636
76,naive,5,SELL,1257,0,0,9003,0,0,8991.93,1,1085.3,0
77,naive,0,SELL,5517,5517,1,10065.5,10040.5,138131,76.71,0,1538.6,4.09012
77,naive,1,BUY,2576,2576,1,10128,10150,56614,55.6747,0,418.9,1.09888
77,naive,2,SELL,1591,1591,1,10072.5,10067.9,7320.5,0.644826,0,117.1,1.50918
77,naive,3,SELL,5279,5279,1,10072.5,10045.6,142205,4.09932,0,429.1,2.25194
77,naive,4,BUY,8427,8427,1,10108.5,10122.7,119909,16.1075,0,421.6,3.59482
77,naive,5,SELL,2832,2832,1,9819,9813.01,16954,-60.0207,0,419,1.20809
78,naive,0,BUY,7373,7373,1,9630.5,9682.97,386876,48.053,0,128.5,6.99383
78,naive,1,SELL,7598,1511,0.198868,9342.5,9304.63,57214.5,-0.113951,1,590.9,0.644568
78,naive,2,BUY,1476,1266,0.857724,9163.5,9204.24,51572,81.4498,1,625.3,1.13251
78,naive,3,BUY,9066,9066,1,9330.5,9354.32,215956,84.2703,0,534.1,6.26908
78,naive,4,BUY,2582,2582,1,9570.5,9589.57,49232,11.1105,0,1051.2,1.10144
78,naive,5,BUY,7418,7418,1,9644,9663.27,142954,23.7129,0,451.8,3.1644
79,naive,0,BUY,6373,6373,1,10470,10498.7,183138,35.0984,0,527.3,4.39734
79,naive,1,SELL,6441,6441,1,10804.5,10778.7,166479,-20.9515,0,423,2.74763
79,naive,2,BUY,4940,4940,1,10536,10562,128382,25.9883,0,11905.5,4.68595
79,naive,3,BUY,7215,4658,0.645599,10843,10880,172346,90.3441,1,617.8,2.43124
79,naive,4,SELL,9956,9956,1,11194.5,11172.1,223191,22.4177,0,430.3,4.24707
79,naive,5,SELL,7236,4581,0.633085,11035,10993.5,190176,41.5141,1,319.3,4.34542
80,naive,0,BUY,5643,5643,1,10233,10243.5,59084,10.4703,0,423.8,2.40721
80,naive,1,SELL,1306,1306,1,9993,9985.23,10149,7.77106,0,418.1,0.557119
80,naive,2,BUY,2404,2404,1,9565.5,9580.72,36597,15.2234,0,109.8,2.28037
80,naive,3,SELL,9543,9543,1,9641.5,9596.19,432383,44.809,0,127.3,9.05224
80,naive,4,SELL,748,748,1,9779,9774.85,3105,-11.4603,0,592.6,0.319085
80,naive,5,SELL,8513,8513,1,9425.5,9420.06,46292.5,61.4842,0,774.8,3.63151
81,naive,0,BUY,1360,1360,1,9950,9981.13,42338,29.1309,0,2341.8,0.580154
81,naive,1,SELL,8422,8422,1,10496,10451.4,375983,51.6477,0,919.6,7.98889
81,naive,2,BUY,5847,5847,1,10785.5,10816.8,182903,68.7885,0,425.8,2.49424
81,naive,3,SELL,5860,5860,1,9900,9884.58,90353,4.19591,0,419.5,2.49978
81,naive,4,SELL,5605,1312,0.234077,9961.5,9945.41,21106,-4.5313,1,419.8,0.559678
81,naive,5,SELL,1186,1186,1,9712.5,9706.6,6997,-30.0851,0,415.8,0.505929
82,naive,0,BUY,6071,6071,1,9645.5,9726.12,489431,39.8211,0,1695,2.82208
82,naive,1,BUY,1729,1729,1,9145,9185.22,69542,26.1193,0,417.9,0.737564
82,naive,2,BUY,3301,3301,1,8647.5,8644,-11567.5,6.67576,0,418.1,1.40815
82,naive,3,SELL,6188,0,0,8762.5,0,0,8767.57,1,1225.5,0
82,naive,4,SELL,3311,3311,1,9141,9106.48,114294,34.5195,0,111.8,3.14073
82,naive,5,SELL,3391,3391,1,9688,9623.25,219579,4.07927,0,575.3,3.21661
83,naive,0,BUY,8923,8923,1,9749.5,9761.4,106165,11.8978,0,976.3,3.80641
83,naive,1,SELL,6988,6988,1,9840.5,9815.68,173413,12.8145,0,424.3,2.98097
83,naive,2,SELL,7400,7400,1,10068.5,10038.8,219453,84.8416,0,527.1,4.04724
83,naive,3,SELL,8859,8859,1,9667.5,9610.56,504434,31.9581,0,437.4,3.77911
83,naive,4,BUY,7570,7570,1,9645.5,9703.31,437596,57.0617,0,334.3,7.1807
83,naive,5,BUY,1767,1767,1,9624.5,9643.88,34240.5,19.3778,0,193.6,1.67613
84,naive,0,BUY,6731,6731,1,9814.5,9839.17,166033,54.6457,0,494.3,2.87134
84,naive,1,BUY,4028,4028,1,10064.5,10094.3,120144,29.8272,0,843.2,3.82085
84,naive,2,BUY,7467,5727,0.766975,9867,9931.71,370609,102.474,1,741.4,3.19575
84,naive,3,BUY,556,556,1,9747.5,9761.84,7972,14.3381,0,732.6,0.527407
84,naive,4,SELL,3056,3056,1,9665,9651.13,42389,-26.8465,0,424.6,1.30364
84,naive,5,SELL,8845,8845,1,9698.5,9669.5,256537,-10.9284,0,642.6,8.39013
85,naive,0,BUY,6401,6401,1,9928,9961.91,217027,68.3733,0,3156.1,3.12258
85,naive,1,SELL,7640,7640,1,9811,9796.97,107182,-34.5859,0,1076.3,3.2591
85,naive,2,SELL,5863,5863,1,9912.5,9843.3,405707,13.6682,0,654,2.83827
85,naive,3,SELL,7246,4196,0.579078,9858.5,9833.53,104779,67.8398,1,525.1,2.52334
85,naive,4,SELL,1317,1317,1,10001.5,10005.8,-5695.5,-5.19847,0,417.6,0.561811
85,naive,5,BUY,6505,6505,1,9451,9502.99,338192,51.9895,0,131.7,6.17047
86,naive,0,SELL,9254,9254,1,9926,9906.63,179276,46.2992,0,3698.7,3.94761
86,naive,1,BUY,2363,2363,1,9407,9414.18,16977,7.18451,0,331.5,2.24148
86,naive,2,BUY,7442,7442,1,9409,9420.83,88067,11.8338,0,535,3.17464
86,naive,3,SELL,9447,5990,0.634064,9482.5,9410.38,431990,9.61853,1,10233,3.29803
86,naive,4,SELL,1658,0,0,9455,0,0,9455,1,12.4,0
86,naive,5,SELL,9183,0,0,9458,0,0,9458,1,12.3,0
87,naive,0,BUY,6810,6810,1,9841.5,9872.52,211222,43.6537,0,445,6.45979
87,naive,1,SELL,6000,6000,1,9642,9612.4,177620,24.0814,0,958.7,3.60296
87,naive,2,BUY,1446,1446,1,9497,9498.15,1661,1.14869,0,104.9,1.37164
87,naive,3,BUY,1562,1562,1,8839.5,8866.98,42928,15.0933,0,705.7,1.48167
87,naive,4,BUY,6882,6882,1,8297.5,8317.74,139310,20.2427,0,2032.4,2.93575
87,naive,5,BUY,9096,9096,1,8155,8158.75,34125,-35.6582,0,1040.6,3.88021
88,naive,0,BUY,6460,6460,1,10218.5,10240.9,144391,11.7324,0,2238.6,4.82177
88,naive,1,BUY,8265,8265,1,10444,10489.6,376834,69.594,0,428.9,3.52572
88,naive,2,BUY,5849,5849,1,10127.5,10138.2,62464.5,-23.4355,0,466.3,2.49509
88,naive,3,SELL,5830,5830,1,9949,9926.58,130698,56.7786,0,424.5,2.48698
88,naive,4,SELL,8565,8565,1,9529.5,9494.36,300947,39.0956,0,1003,3.65369
88,naive,5,SELL,5090,5090,1,9399.5,9374.25,128515,25.2485,0,284.1,4.82824
89,naive,0,SELL,4222,4222,1,10233.5,10197.2,153057,36.2523,0,126.4,4.00488
89,naive,1,SELL,6791,6791,1,9993,9970.53,152588,-5.12134,0,209.9,6.44176
89,naive,2,SELL,919,919,1,9989,9984.41,4217,3.58868,0,769.7,0.871739
89,naive,3,SELL,9015,9015,1,10014,9952.51,554370,65.1486,0,431.4,3.84565
89,naive,4,SELL,6350,6350,1,10076.5,10068.1,53426,12.9677,0,994,2.70881
89,naive,5,SELL,9235,9235,1,10180,10169.2,100000,10.8284,0,429.7,3.9395
90,naive,0,BUY,646,646,1,10054.5,10102.8,31183,85.3294,0,105.7,0.612778
90,naive,1,BUY,9647,9647,1,9889.5,9902.55,125927,18.6219,0,441,4.11525
90,naive,2,SELL,4630,4170,0.900648,9810,9814.84,-20185,25.9887,1,437.3,1.77885
90,naive,3,SELL,9888,9888,1,9855,9799.86,545188,55.1363,0,141.5,9.37949
90,naive,4,SELL,7491,7491,1,9518,9490.67,204730,56.8513,0,424.6,3.19554
90,naive,5,SELL,8341,8341,1,9190.5,9161.65,240629,28.849,0,577.7,5.33864
91,naive,0,BUY,5178,5178,1,9998,10050.5,271628,41.8517,0,432.4,2.20885
91,naive,1,BUY,8773,8773,1,9806.5,9828.58,193738,40.3335,0,530,6.11747
91,naive,2,BUY,2412,2412,1,9230,9223.77,-15016,-31.7542,0,417.9,1.02892
91,naive,3,BUY,3872,3872,1,9428,9433.06,19580,-13.8511,0,415.1,1.65173
91,naive,4,BUY,552,552,1,9203.5,9207.06,1964,34.0006,0,452.6,0.523613
91,naive,5,BUY,6209,6209,1,8787,8806.66,122066,49.5087,0,622.1,4.31224
92,naive,0,BUY,7163,7163,1,9965.5,9976.52,78933.5,6.32198,0,421.5,3.05562
92,naive,1,SELL,9770,9770,1,10227,10174.9,509229,52.1217,0,855.4,9.26756
92,naive,2,BUY,9570,9570,1,9576,9597.28,203639,11.2907,0,425.3,4.08241
92,naive,3,SELL,9896,5021,0.507377,9739,9738.08,4598,-9.7398,1,428,2.14188
92,naive,4,BUY,9185,9185,1,9947.5,10000.6,488169,35.194,0,529.5,4.3295
92,naive,5,BUY,3711,3711,1,9545,9548.57,13254,7.31565,0,423,1.58305
93,naive,0,BUY,8935,8935,1,9570,9563.66,-56615,-6.33632,0,975.7,3.81153
93,naive,1,BUY,4699,2067,0.439881,9682.5,9717.94,73246.5,35.4361,1,322.8,1.9607
93,naive,2,SELL,3518,3518,1,9719,9707.22,41431,11.7769,0,6539.4,3.33708
93,naive,3,BUY,921,921,1,9857.5,9869.49,11041.5,45.125,0,320.5,0.873636
93,naive,4,SELL,5796,5796,1,9853,9807.32,264767,56.0855,0,24271.1,5.49793
93,naive,5,SELL,8490,8490,1,9899.5,9846.41,450762,55.8274,0,14120.1,8.05339
94,naive,0,SELL,9790,9790,1,9520.5,9503.32,168240,42.07,0,532.2,6.17391
94,naive,1,BUY,7795,7795,1,9493.5,9519.76,204687,0.428182,0,436.9,3.32522
94,naive,2,BUY,3850,3850,1,9314,9320.68,25731,61.6834,0,427.3,1.64235
94,naive,3,BUY,3060,3060,1,8983.5,8991.09,23227,7.59052,0,417.2,1.30535
94,naive,4,SELL,5230,0,0,9030,0,0,8989.84,1,1253.8,0
94,naive,5,BUY,4045,4045,1,8979.5,9037.82,235885,82.6088,0,421.4,1.72553
95,naive,0,BUY,4069,1401,0.344311,10260.5,10280,27310.5,102.284,1,5086.5,0.597644
95,naive,1,SELL,1118,1118,1,10501.5,10506.2,-5255,-4.70036,0,489.2,0.476921
95,naive,2,SELL,2072,2072,1,10511,10497.9,27194,13.1245,0,106.6,1.96544
95,naive,3,BUY,9620,9620,1,10534,10569.1,337983,87.6099,0,434.8,4.10374
95,naive,4,BUY,1867,1867,1,10107.5,10107.7,366.5,4.30606,0,1034.1,0.796432
95,naive,5,SELL,9338,9338,1,10163,10223.5,-565368,-60.5449,0,424.2,3.98344
96,naive,0,BUY,6380,6380,1,9698,9727.27,186773,-4.35708,0,725.4,4.43791
96,naive,1,SELL,8487,8333,0.981855,9471.5,9448.13,194749,23.3708,1,1004,4.7292
96,naive,2,BUY,883,883,1,9475,9477.49,2200,2.49151,0,9414.2,0.376674
96,naive,3,BUY,8198,7586,0.925348,9823.5,9852.1,216974,28.6019,1,1586.3,4.2148
96,naive,4,BUY,2207,2207,1,9852.5,9860.24,17090.5,7.74377,0,1560.1,0.941471
96,naive,5,SELL,2897,2897,1,10079.5,10058.8,59836.5,-14.8239,0,18737.9,2.74802
97,naive,0,SELL,8893,8893,1,10048,9997.6,448165,53.6037,0,3378.4,8.43566
97,naive,1,BUY,2910,2910,1,10091,10129.3,111530,56.9849,0,1682.7,2.76035
97,naive,2,SELL,7186,7186,1,10167.5,10155.1,88870,32.6056,0,1690.5,3.06543
97,naive,3,SELL,2523,2523,1,9914.5,9865.1,124629,40.141,0,14015.3,1.07627
97,naive,4,BUY,7792,7792,1,9635.5,9675.64,312791,38.6426,0,144.8,7.39128
97,naive,5,SELL,1736,1736,1,9123.5,9120.73,4806,32.2684,0,434.8,0.74055
98,naive,0,BUY,3050,3050,1,9362.5,9397.82,107728,22.6837,0,844.7,2.89315
98,naive,1,SELL,1928,0,0,8772,0,0,8772,1,6525.6,0
98,naive,2,SELL,6928,0,0,8928.5,0,0,8984.2,1,911.8,0
98,naive,3,SELL,8613,8613,1,9095,9055.99,335994,39.0101,0,438.9,3.67417
98,naive,4,BUY,7988,7988,1,9086,9136.91,406656,-2.09164,0,550.6,5.33369
98,naive,5,BUY,7170,7170,1,8906,8918.17,87250,57.9581,0,427.8,3.05861
99,naive,0,BUY,5702,5702,1,9760,9817.45,327606,32.3139,0,1222.8,5.40877
99,naive,1,BUY,4782,4782,1,9455,9492.58,179722,45.8395,0,538.3,2.03992
99,naive,2,BUY,9690,9690,1,9363,9382.77,191538,59.6468,0,1519.9,4.1336
99,naive,3,BUY,9087,9087,1,9505,9516.57,105113,29.6075,0,724.4,3.87637
99,naive,4,SELL,2449,2449,1,9577.5,9562.77,36078.5,16.0126,0,371.6,2.32306
99,naive,5,BUY,9349,9349,1,9600.5,9602.8,21494.5,2.29912,0,423.9,3.98813
