trial,arm,order_id,side,intended_size,filled_size,fill_rate,decision_price,avg_fill_price,implementation_shortfall,vwap_slippage,timed_out,tick_to_trade_us,fees_paid
120,sor,5,SELL,9488,0,0,8962.5,0,0,8984.93,1,2089.8,0
121,sor,0,BUY,5701,5701,1,10255,10207,-273545,31.4918,0,1148.5,1.4064
121,sor,1,BUY,6904,6904,1,10167,10203.5,252308,21.1602,0,2414.7,2.9466
121,sor,2,BUY,600,600,1,10003,10019.9,10125,40.4745,0,172.2,0.0648
121,sor,3,BUY,2118,2118,1,10278,10238.7,-83321,-30.8053,0,195.5,0.6318
121,sor,4,BUY,7560,7560,1,10373,10432.7,451287,4.29042,0,599.2,1.9791
121,sor,5,BUY,611,611,1,10652,10735,50713,77.7807,0,168.4,0.0611
122,sor,0,SELL,2525,2525,1,9765.5,9766.82,-3330.5,0.498203,0,2992.3,1.4895
122,sor,1,BUY,901,901,1,9765.5,9763.76,-1570.5,-1.74306,0,115.8,0.8109
122,sor,2,BUY,7011,7011,1,9651,9656.93,41561,38.9668,0,841.6,1.4283
122,sor,3,BUY,4987,4987,1,9796,9785.24,-53642,20.8479,0,635.7,1.9611
122,sor,4,BUY,2631,2631,1,9773.5,9819.91,122102,5.28589,0,449.9,0.6438
122,sor,5,BUY,592,592,1,9787,9731.11,-33087,-13.8506,0,3941.5,0.0592
123,sor,0,BUY,9284,9284,1,9980.5,10014.8,318128,19.9156,0,4241.1,3.5361
123,sor,1,BUY,3383,3383,1,10093,10056.6,-123047,-36.3722,0,2359.9,0.6785
123,sor,2,BUY,6565,6565,1,9948,9987.73,260809,-2.27281,0,521.4,2.4201
123,sor,3,BUY,6783,6783,1,9630,9631.12,7608,-12.4465,0,967,3.4641
123,sor,4,SELL,6635,6635,1,9283.5,9303.86,-135111,36.3273,0,881.5,1.5869
123,sor,5,SELL,8427,8427,1,9304.5,9330.45,-218710,33.6064,0,594.5,2.6676
124,sor,0,BUY,8888,8888,1,10069.5,10092.4,203105,-14.6484,0,626.2,3.8115
124,sor,1,BUY,8998,8998,1,9931,9935.75,42731,18.7355,0,1471,3.411
124,sor,2,BUY,7495,7495,1,9756,9779.57,176659,7.9476,0,1542.2,2.6307
124,sor,3,BUY,9966,9966,1,9660.5,9687.11,265216,-8.70051,0,60477.8,2.862
124,sor,4,SELL,2519,2519,1,9769.5,9842.34,-183491,-4.5107,0,40092.3,0.5661
124,sor,5,SELL,6072,6072,1,9597,9567.93,176496,6.06719,0,544,1.3605
125,sor,0,SELL,9416,9416,1,9725.5,9733.3,-73401,131.195,0,32285.6,2.6588
125,sor,1,SELL,6214,6214,1,10125.5,10126.4,-5774,24.3766,0,564.5,1.9557
125,sor,2,SELL,2130,2130,1,10187,10157.2,63424,29.6442,0,182.2,1.4418
125,sor,3,BUY,5356,5356,1,10609.5,10611.9,12721,-0.58015,0,500.9,1.8666
125,sor,4,SELL,3294,3294,1,10427.5,10391,120263,-7.99029,0,453.4,0.9774
125,sor,5,SELL,4334,4334,1,10298,10296.9,4961,14.5517,0,466.1,1.3271
126,sor,0,SELL,4885,4885,1,9675,9669.74,25700,15.8649,0,1366.9,2.0637
126,sor,1,SELL,4489,4489,1,9059.5,9052.07,33375.5,1.10369,0,529.7,1.7667
126,sor,2,BUY,5898,5898,1,8881.5,8882.56,6243,-15.3503,0,10709.4,3.078
126,sor,3,SELL,8357,0,0,8872,0,0,8872,1,783.8,0
126,sor,4,SELL,1398,1398,1,9239.5,9185.13,76014,54.3734,0,1376,0.1398
126,sor,5,SELL,6966,6966,1,9133.5,9115.85,122977,-28.127,0,17405.1,2.943
127,sor,0,BUY,6568,6568,1,9832.5,9885.77,349846,16.7445,0,6198.4,1.8313
127,sor,1,BUY,8095,8095,1,9963.5,9975.99,101079,4.80193,0,644.6,1.8868
127,sor,2,BUY,3220,3220,1,10005.5,10034.2,92461,-3.31674,0,471.2,0.7837
127,sor,3,SELL,845,845,1,9616.5,9597.17,16337.5,34.3772,0,3082,0.0845
127,sor,4,SELL,6072,6072,1,9610.5,9611.25,-4580,-0.754282,0,1009.9,1.2795
127,sor,5,BUY,5256,5256,1,9605,9654.29,259064,49.2892,0,973,0.5256
128,sor,0,SELL,8386,8386,1,10246.5,10188.3,488369,58.2362,0,417.7,3.9274
128,sor,1,BUY,6471,6471,1,10171,10173.5,16199,22.9661,0,711.9,1.4004
128,sor,2,SELL,2731,2731,1,10205,10200,13582,3.73517,0,265.3,1.0107
128,sor,3,BUY,7907,7907,1,9990.5,9998.69,64787.5,8.19369,0,1526.8,2.5241
128,sor,4,BUY,4993,4993,1,10238,10231.3,-33385,-4.8215,0,497.1,1.3039
128,sor,5,SELL,3304,3304,1,10115,10158.9,-144970,17.5764,0,2447.4,1.008
129,sor,0,SELL,2363,2363,1,10009.5,10008.3,2753.5,1.16526,0,448.5,1.4247
129,sor,1,SELL,6763,6763,1,10009,10016.3,-49127,-7.26408,0,584.5,3.4326
129,sor,2,BUY,3629,3629,1,10138,10138.1,462,5.03954,0,19634.7,0.3669
129,sor,3,SELL,7043,7043,1,10148,10143.2,33905,-22.3548,0,39458.9,4.1193
129,sor,4,BUY,7022,7022,1,10159,10183,168812,26.4296,0,26268.3,1.7714
129,sor,5,BUY,1795,1795,1,9909.5,9913.96,7998.5,-1.04989,0,3329.3,1.0539
130,sor,0,BUY,3301,3301,1,9998.5,9999,1650.5,0.5,0,1134.1,1.8774
130,sor,1,BUY,7599,7599,1,9998.5,9998.18,-2416.5,-0.318002,0,2256.9,3.9825
130,sor,2,SELL,4616,4616,1,9998.5,9995.58,13494,2.92331,0,2502.4,2.6748
130,sor,3,BUY,6927,6927,1,9998,9997.67,-2288,11.6697,0,15969.6,3.2967
130,sor,4,BUY,8342,8342,1,9997.5,9991.95,-46266,-5.04615,0,12505.7,3.5982
130,sor,5,BUY,1779,1779,1,9998,9985.4,-22413,-12.5987,0,18104,0.9963
131,sor,0,BUY,1421,1421,1,9998,9999,1421,1,0,808.5,1.2789
131,sor,1,BUY,1694,1694,1,9997.5,9998.86,2305,1.86068,0,304.4,1.5246
131,sor,2,SELL,4370,4370,1,9997.5,9997,2185,0.5,0,491.2,2.205
131,sor,3,BUY,9276,9276,1,9997.5,9989.57,-73604,-7.93489,0,4039.4,4.1418
131,sor,4,BUY,4384,4384,1,9998,9996.41,-6956,-1.58668,0,1267.3,2.1393
131,sor,5,SELL,8770,8770,1,9998,9993.45,39941,4.55428,0,7026.4,3.9564
132,sor,0,SELL,1475,1475,1,10012,10083,-104725,-59.9439,0,1010,0.1475
132,sor,1,BUY,2524,2524,1,10063.5,10076.7,33317,-0.299921,0,2161.9,0.5521
132,sor,2,BUY,7364,7364,1,10065,10075.1,74613,10.1321,0,1969.9,2.108
132,sor,3,BUY,2472,2472,1,10073.5,10028.5,-111334,-45.038,0,3943.7,0.2472
132,sor,4,SELL,8813,8813,1,10073,10050.8,195662,22.2015,0,1137.8,1.9667
132,sor,5,BUY,914,914,1,10084,10084,5,0.00547046,0,236.8,0.0914
133,sor,0,BUY,1263,1263,1,9987.5,9988.83,1681.5,-38.9978,0,5834.3,0.4989
133,sor,1,BUY,1835,1835,1,10002,10045.2,79259,43.1929,0,6257.6,0.1835
133,sor,2,BUY,2313,2313,1,10117.5,10118.7,2863.5,1.238,0,2621.3,0.45
133,sor,3,SELL,5746,5746,1,10148.5,10139,54562,30.7209,0,777.9,3.4164
133,sor,4,BUY,3251,3251,1,10234.5,10241.1,21530.5,5.12273,0,1801.5,1.206
133,sor,5,BUY,9941,9941,1,10234,10217.6,-162639,23.6232,0,3185.7,2.9853
134,sor,0,BUY,5207,5207,1,10003.5,10005,7755.5,6.00819,0,11411.8,3.0798
134,sor,1,SELL,5140,5140,1,10004,9999.86,21299,4.14377,0,497.2,2.5362
134,sor,2,BUY,1633,1633,1,10003.5,10005,2375.5,1.45468,0,3477,0.6597
134,sor,3,SELL,8887,8887,1,10004,9997.38,58818,6.61843,0,3740,4.0698
134,sor,4,SELL,7134,7134,1,10004,9997.9,43528,6.10149,0,645.6,3.3318
134,sor,5,BUY,6993,6993,1,10004,10000.5,-24264,-3.46976,0,548.5,3.537
135,sor,0,BUY,1404,1404,1,9992,9993,1404,1,0,143.2,1.2636
135,sor,1,BUY,4421,4421,1,9992,9997.45,24104,5.45216,0,4523.2,2.0592
135,sor,2,SELL,4143,4143,1,9992,9991,4143,1,0,6359.6,2.3652
135,sor,3,BUY,9393,9393,1,9992.5,10001.9,88186.5,9.38853,0,659.4,3.8556
135,sor,4,SELL,3486,3486,1,9992.5,9991.02,5163,1.48107,0,2864.6,1.6794
135,sor,5,SELL,8711,8711,1,9992,9993.65,-14341,5.80619,0,83878.3,4.0572
136,sor,0,BUY,2290,2290,1,10001.5,10003,3362,1.96812,0,5339.8,0.927
136,sor,1,SELL,5894,5894,1,10002,10001,5894,1,0,2687.7,3.7521
136,sor,2,SELL,8287,8287,1,10002,9995.9,50518,6.09605,0,687.8,4.4097
136,sor,3,SELL,9400,9400,1,10002,10012.1,-95163,-10.1237,0,6083.5,3.9753
136,sor,4,BUY,1195,1195,1,10002,10003,1195,1,0,10650,0.4815
136,sor,5,BUY,2870,2870,1,10002,10003,2870,1,0,2413.4,1.449
137,sor,0,SELL,805,805,1,9999,9998,805,1,0,8287.6,0.7245
137,sor,1,BUY,5729,5729,1,9990.5,9975.54,-85730.5,-14.9643,0,543.9,2.2482
137,sor,2,BUY,8531,8531,1,9884.5,9876.14,-71283.5,5.18407,0,4726.1,2.7323
137,sor,3,BUY,8809,8809,1,9849,9849.55,4869,0.55273,0,11597.9,4.383
137,sor,4,BUY,787,787,1,9849,9844.08,-3871,-4.91868,0,423.7,0.3168
137,sor,5,SELL,5770,5770,1,9852.5,9857.05,-26248,-4.54905,0,17932.5,2.2176
138,sor,0,BUY,670,670,1,10003,10004,670,1,0,860.7,0.603
138,sor,1,SELL,3354,3354,1,9977,9967.94,30387,9.05993,0,488.5,1.053
138,sor,2,SELL,9633,9633,1,9915,9911.55,33267,3.45344,0,634.9,2.9025
138,sor,3,BUY,1587,1587,1,9899,9898.9,-166,-0.1046,0,199.8,0.1587
138,sor,4,BUY,5885,5885,1,9883.5,9906.16,133358,22.6607,0,563.5,2.0025
138,sor,5,BUY,3167,3167,1,9883.5,9898.77,48361.5,15.2704,0,209.9,1.4679
139,sor,0,BUY,5455,5455,1,9984.5,10004.1,106846,5.81088,0,3019.9,3.2463
139,sor,1,BUY,644,644,1,9860,9944.63,54502,84.6304,0,183.9,0.0644
139,sor,2,SELL,3908,3908,1,9980.5,9995.67,-59298,-15.1735,0,215.5,1.4924
139,sor,3,BUY,1833,1833,1,10064.5,10001.2,-115964,2.20567,0,410.5,0.1833
139,sor,4,SELL,9172,9172,1,10022,9979.51,389696,21.7548,0,10144.6,2.2132
139,sor,5,SELL,3956,3956,1,9996,9949.83,182635,46.1666,0,12890.3,0.8411
140,sor,0,BUY,7266,7266,1,10111,10112.1,8262,18.5632,0,8704.3,0.7266
140,sor,1,SELL,5457,5457,1,10305.5,10300.6,26477.5,11.8521,0,15460,2.8026
140,sor,2,BUY,1158,1158,1,10431.5,10427.6,-4557,-3.93523,0,191.1,0.567
140,sor,3,SELL,5471,5471,1,10330,10336.6,-35850,25.0144,0,26925.1,1.6001
140,sor,4,SELL,6296,6296,1,10174.5,10171,22172,3.5216,0,6565.1,2.4453
140,sor,5,BUY,4444,4444,1,10155,10178.4,103962,22.3938,0,1292.9,2.7684
141,sor,0,BUY,555,555,1,9845.5,9846.08,322.5,0.870603,0,424.8,0.2175
141,sor,1,SELL,3261,3261,1,9923,9897.3,83817,47.1388,0,668,1.5633
141,sor,2,BUY,5042,5042,1,10066.5,10064.9,-8221,-1.6305,0,4123.3,1.9782
141,sor,3,BUY,8060,8060,1,10273,10288.8,127147,-1.38587,0,8310.7,3.0582
141,sor,4,SELL,7342,7342,1,10201.5,10203.5,-14349,-11.4507,0,584.7,2.4703
141,sor,5,SELL,7460,7460,1,10264,10232,238443,31.9629,0,3001.5,3.3903
142,sor,0,SELL,4282,4282,1,10120,10115.3,20248,4.72863,0,1695.1,2.4363
142,sor,1,BUY,6821,6821,1,9962.5,9980.05,119723,17.5522,0,5544.4,4.2165
142,sor,2,SELL,7314,7314,1,9950,9929.4,150632,17.5088,0,564.9,1.7601
142,sor,3,BUY,8572,8572,1,10043,10065.5,193006,-2.22294,0,2658.2,2.0803
142,sor,4,BUY,9210,9210,1,10052,10067.2,139715,21.4485,0,754.9,3.8448
142,sor,5,SELL,3886,3886,1,10019,9985.19,131391,1.81137,0,6670.9,0.8584
143,sor,0,BUY,878,878,1,10433,10442.8,8568,-9.1897,0,4610.4,0.7902
143,sor,1,SELL,8538,8538,1,10411.5,10327.8,714961,5.86544,0,1620.3,1.8823
143,sor,2,BUY,9901,9901,1,10239.5,10275.2,353412,-22.921,0,8433.7,6.0381
143,sor,3,BUY,9555,9555,1,10195.5,10189.6,-56046.5,21.8014,0,650,2.6079
143,sor,4,SELL,8542,8542,1,10030,10016.6,114832,-67.401,0,14830.8,2.2258
143,sor,5,SELL,5032,5032,1,10051,10092.8,-210351,14.8314,0,487.9,0.9001
144,sor,0,BUY,8144,8144,1,9992.5,10019.9,223081,1.32986,0,6978,3.9816
144,sor,1,BUY,6014,6014,1,9915.5,9951.73,217908,-5.8695,0,28450.8,3.123
144,sor,2,SELL,3983,3983,1,10020,10035.6,-62265,-5.49473,0,466.8,1.4517
144,sor,3,BUY,9886,9886,1,10135.5,10144.4,88235,8.92525,0,8494.1,2.6086
144,sor,4,BUY,2539,2539,1,10120,10107.6,-31400,-12.3671,0,1589.5,0.5949
144,sor,5,BUY,9027,9027,1,9759,9763.07,36763,15.5871,0,6168,4.4901
145,sor,0,SELL,7833,7833,1,10004,9986.48,137257,17.5229,0,750.7,2.0955
145,sor,1,SELL,1374,1374,1,9926,9966.09,-55083,11.6265,0,187.8,0.1374
145,sor,2,BUY,4060,4060,1,10040.5,10094.8,220627,7.91276,0,5402,0.7705
145,sor,3,SELL,6465,6465,1,10003,10004.4,-9043,17.2162,0,1465.8,1.2678
145,sor,4,BUY,9975,9975,1,9957.5,10004.5,468458,46.9632,0,659.4,3.1771
145,sor,5,SELL,5542,5542,1,9750.5,9740.67,54474,2.89552,0,1177.8,1.8018
146,sor,0,BUY,9025,9025,1,9917,9932.83,142853,7.97598,0,612.5,3.6
146,sor,1,SELL,6377,6377,1,9971.5,9966.76,30203.5,4.73632,0,521.9,3.2283
146,sor,2,BUY,4581,4581,1,9920.5,9936.34,72567.5,-76.357,0,2129.8,1.3878
146,sor,3,SELL,8924,8924,1,10442.5,10346.7,854921,95.8002,0,2272.8,5.3964
146,sor,4,BUY,3451,3451,1,10335.5,10363.1,95111.5,-10.8244,0,1376.6,1.2739
146,sor,5,BUY,9252,9252,1,10170,10191.2,195805,1.11274,0,1763.7,2.7396
147,sor,0,BUY,505,505,1,9850,9856.18,3121,14.1802,0,173.5,0.4545
147,sor,1,SELL,8436,8436,1,9706.5,9737.04,-257616,23.6192,0,19095.2,3.5679
147,sor,2,SELL,7883,7883,1,9679.5,9664.05,121766,-5.59587,0,2536.3,2.4623
147,sor,3,SELL,8225,8225,1,9749,9697.83,420889,-12.8281,0,665.8,1.7864
147,sor,4,SELL,9674,9674,1,9774.5,9765.12,90719,-8.66168,0,2864.9,2.4173
147,sor,5,SELL,5466,5466,1,9656.5,9644.96,63075,7.11381,0,1019.9,1.659
148,sor,0,BUY,6576,6576,1,9657,9680.28,153095,25.9036,0,550.9,2.5179
148,sor,1,BUY,3545,3545,1,9214.5,9223.53,32004.5,32.6223,0,6339.6,2.3265
148,sor,2,BUY,680,680,1,9250,9252.41,1639,2.41029,0,178.7,0.068
148,sor,3,BUY,9631,9631,1,9304,9298.56,-52398,17.4832,0,7776.7,3.3256
148,sor,4,BUY,7378,7378,1,9309,9363.05,398808,-7.57054,0,7965.7,1.4911
148,sor,5,SELL,7009,7009,1,9339,9343.53,-31726,50.7507,0,545.6,2.5902
149,sor,0,BUY,6322,6322,1,9717,9722.28,33388,-3.76949,0,2438.6,3.1356
149,sor,1,SELL,2725,2725,1,9791.5,9827.44,-97942.5,-7.08851,0,11330.3,1.3509
149,sor,2,BUY,1877,1877,1,9860,9856.04,-7428,21.0426,0,2054.4,0.7389
149,sor,3,SELL,8943,8943,1,9677,9667.7,83177,-2.22021,0,9791.1,3.2832
149,sor,4,SELL,5881,5881,1,9626.5,9625.12,8131.5,1.38267,0,537.4,1.8126
149,sor,5,SELL,2348,2348,1,9809.5,9811.62,-4971,-7.46798,0,9017.3,0.6722
0,proportional,0,SELL,1592,1592,1,10002.5,10002,796,0.5,0,443.7,0.8393
0,proportional,1,SELL,597,597,1,10002.5,10002,298.5,0.5,0,1576.2,0.3198
0,proportional,2,BUY,8789,8789,1,10002.5,10004,13159.5,1.49727,0,1873.8,4.8116
0,proportional,3,SELL,629,629,1,10003.5,10002,943.5,0.642857,0,1336.7,0.3326
0,proportional,4,BUY,4273,4273,1,10003.5,10004,2136.5,0.5,0,5379.6,2.3437
0,proportional,5,BUY,8592,8592,1,10003.5,10004,4296,0.5,0,647,4.7058
1,proportional,0,BUY,3018,3018,1,10005.5,10006,1509,0.5,0,468.9,1.6122
1,proportional,1,SELL,2663,2663,1,10005,10004,2663,1,0,995.6,1.4837
1,proportional,2,BUY,719,719,1,10005,10006,719,-3,0,1702.4,0.3821
1,proportional,3,BUY,8348,8348,1,10005,10006,8348,1,0,1034.5,4.4867
1,proportional,4,BUY,2621,2621,1,10005,10006,2621,1,0,20587.6,1.4129
1,proportional,5,SELL,5724,5724,1,10005,10004,5724,20.0251,0,426.4,3.1941
2,proportional,0,BUY,4881,4881,1,10003.5,10005,7301.5,1.4959,0,4879.9,2.6679
2,proportional,1,BUY,1961,1961,1,10004.5,10005,980.5,0.5,0,5143.8,1.0679
2,proportional,2,SELL,2239,2239,1,10004.5,10003.1,3223.5,1.43971,0,429.1,1.2061
2,proportional,3,BUY,8928,8928,1,10004,10005,8928,1,0,1289.1,4.8807
2,proportional,4,BUY,6738,6738,1,10003.5,10005,10063,1.49347,0,419.3,3.6672
2,proportional,5,BUY,9111,9111,1,10004,10005,9111,1,0,925.3,4.9404
3,proportional,0,SELL,4641,4641,1,10007.5,10006,6810.5,1.96746,0,12378.6,2.5584
3,proportional,1,SELL,2889,2889,1,10007,10006,2889,1,0,1834.6,1.5876
3,proportional,2,SELL,9003,9003,1,10006.5,10006,4501.5,0.5,0,49359.6,4.8972
3,proportional,3,BUY,768,768,1,10006.5,10008,1152,1.5,0,23618.3,0.4152
3,proportional,4,BUY,9071,9071,1,10007,10008,9071,1,0,29231.6,4.9514
3,proportional,5,SELL,8495,8495,1,10007,10005.9,9027,17.1618,0,82404.7,4.6265
4,proportional,0,BUY,8637,8637,1,9851,9863.69,109564,12.6854,0,433.3,4.6023
4,proportional,1,BUY,3210,3210,1,9871,9886.59,50057,-56.9142,0,438.7,1.7025
4,proportional,2,SELL,5820,3107,0.533849,9953.5,9925.19,87949.5,28.3069,1,425.7,1.3553
4,proportional,3,SELL,3111,3111,1,10006,9989.58,51082,16.4198,0,857.9,1.5954
4,proportional,4,BUY,2801,2801,1,10101,10144.9,123031,62.7657,0,432.9,1.2284
4,proportional,5,BUY,3482,1996,0.573234,10051.5,10093,82766,41.4659,1,425.7,1.0054
5,proportional,0,SELL,1172,1172,1,9914.5,9917.15,-3109,-15.2424,0,418.3,0.5228
5,proportional,1,BUY,6462,6462,1,9870.5,9882.69,78775,12.1905,0,442.1,3.5838
5,proportional,2,SELL,2163,48,0.0221914,9880.5,9857.92,1084,22.5833,1,921,0.0192
5,proportional,3,BUY,7048,7048,1,9893,9938.82,322935,45.8194,0,434,3.8722
5,proportional,4,BUY,869,869,1,9962,9973.31,9831,-27.8201,0,419.6,0.4691
5,proportional,5,SELL,8811,8764,0.994666,10024.5,9974.13,441481,85.6446,1,566.1,4.7216
6,proportional,0,SELL,2651,2651,1,10101,10089.8,29664,13.756,0,426.3,1.4114
6,proportional,1,SELL,8006,8006,1,10128.5,10109.8,149554,18.6802,0,432.1,4.2554
6,proportional,2,SELL,7537,7537,1,10148,10149.3,-9979,-14.3134,0,415.4,4.1353
6,proportional,3,SELL,5033,5033,1,10148,10143.4,23365,4.64236,0,428.5,2.7692
6,proportional,4,BUY,5492,5492,1,10227,10238.2,61511,7.12384,0,17496.5,2.8448
6,proportional,5,SELL,8608,8608,1,10246.5,10197.8,419573,48.7422,0,2254.5,4.5367
7,proportional,0,SELL,8074,8074,1,9851,9834.72,131419,16.2768,0,146.4,7.2666
7,proportional,1,BUY,4826,4826,1,9945.5,9929.32,-78089,-16.1809,0,436.7,2.3219
7,proportional,2,SELL,5570,5570,1,9963.5,9967.73,-23537,-4.22567,0,421.5,4.6485
7,proportional,3,BUY,2227,2227,1,10007,10005.7,-2928,-56.3148,0,467.2,1.0933
7,proportional,4,SELL,5502,5502,1,10117,10090.3,146723,26.6672,0,432.9,3.4968
7,proportional,5,BUY,5977,5977,1,10131.5,10154.3,136447,72.3168,0,437.8,3.2143
8,proportional,0,SELL,9333,1031,0.110468,9991.5,9931.2,62165.5,63.0894,1,424.6,0.6214
8,proportional,1,SELL,6748,247,0.0366034,9995,9958.13,9106,52.2831,1,419.3,0.1698
8,proportional,2,SELL,3806,6,0.00157646,9862,9824,228,38,1,105.1,0.0054
8,proportional,3,SELL,7792,46,0.00590349,9894.5,9889,253,5.5,1,117.6,0.0414
8,proportional,4,SELL,9290,9290,1,9879,9850.52,264556,46.007,0,438.6,4.7825
8,proportional,5,BUY,4387,4387,1,9433.5,9442.84,40985.5,10.3567,0,442.5,2.3758
9,proportional,0,SELL,2063,2063,1,9725,9697.08,57597,7.07478,0,422.7,1.2167
9,proportional,1,BUY,9412,9412,1,9739.5,9757.55,169886,18.0499,0,437.8,4.5748
9,proportional,2,BUY,8054,3914,0.48597,9605,9628.55,92158,-0.837725,1,425.8,1.6846
9,proportional,3,SELL,5529,5529,1,9279,9240.72,211661,-2.5677,0,1225.7,3.2916
9,proportional,4,BUY,8546,8546,1,8613.5,8635.61,188970,5.04572,0,769.6,4.5929
9,proportional,5,SELL,1800,0,0,8337,0,0,8337,1,9.4,0
10,proportional,0,BUY,2168,2168,1,9679,9696.72,38412,13.4992,0,425.2,1.1372
10,proportional,1,SELL,4211,4211,1,9785,9780.63,18423,4.90699,0,433.5,2.2649
10,proportional,2,BUY,4298,4298,1,9849,9890.92,180162,92.9309,0,418.8,2.9502
10,proportional,3,SELL,6210,6210,1,9820,9810.08,61589,78.644,0,427.2,3.3075
10,proportional,4,SELL,5453,84,0.0154044,9756,9734,1848,43.777,1,423.3,0.0336
10,proportional,5,SELL,6432,6432,1,10239.5,10222.9,107045,16.6426,0,3822,3.7203
11,proportional,0,SELL,4164,4164,1,10020.5,10000.1,84751,20.3533,0,423.7,2.2056
11,proportional,1,BUY,7188,7188,1,9853,9854.16,8304,-30.776,0,415.7,4.0092
11,proportional,2,BUY,8177,130,0.0158983,10001,10020.1,2488,19.1385,1,423.7,0.052
11,proportional,3,SELL,842,842,1,9956.5,9953.26,2727,3.23872,0,416.2,0.4448
11,proportional,4,SELL,7629,7629,1,9756.5,9738.04,140821,17.9981,0,435.4,4.4151
11,proportional,5,SELL,860,860,1,9646,9628.76,14830,17.2442,0,417.2,0.4925
12,proportional,0,BUY,8032,8032,1,9998,10001.7,30092,-24.2886,0,431.8,4.0633
12,proportional,1,BUY,8549,8549,1,10003.5,10015.1,98938.5,-29.9269,0,441,4.3106
12,proportional,2,SELL,3418,3418,1,10112.5,10105.1,25151,-4.1416,0,425.6,1.8667
12,proportional,3,SELL,2942,2942,1,10162.5,10147.6,43817,14.8936,0,484.2,1.6088
12,proportional,4,SELL,5326,5326,1,10186,10158.2,147864,-8.62494,0,422.9,2.9944
12,proportional,5,SELL,3861,3861,1,10156.5,10148.1,32282.5,8.36118,0,427.4,2.2059
13,proportional,0,SELL,1024,1024,1,10003,10002,1024,1,0,416.3,0.5716
13,proportional,1,SELL,8375,8375,1,10003,10002,8375,1,0,428,4.6865
13,proportional,2,SELL,4492,4492,1,10126,10123.7,10209,-29.4883,0,428.2,2.4853
13,proportional,3,BUY,7227,0,0,10124,0,-0,-10124,1,18.3,0
13,proportional,4,BUY,3190,0,0,10124,0,-0,-10124,1,12.9,0
13,proportional,5,BUY,1947,1947,1,9900,9909.59,18668,6.46931,0,413.9,1.1568
14,proportional,0,BUY,7171,7171,1,9896,9908.17,87279,-9.82889,0,505.3,4.4479
14,proportional,1,BUY,5684,5684,1,10202.5,10220,99320,20.7727,0,425.5,3.2591
14,proportional,2,BUY,7348,7348,1,10192.5,10250.9,429145,58.403,0,435.6,4.1542
14,proportional,3,SELL,5288,5288,1,10216,10163.1,279935,31.1466,0,423.3,2.8982
14,proportional,4,SELL,8528,8528,1,10137.5,10122.6,126771,70.3653,0,465.8,4.5182
14,proportional,5,BUY,3499,3499,1,10130.5,10179.1,170123,18.9699,0,440.6,1.4671
15,proportional,0,SELL,1824,1824,1,10170.5,10152.8,32342,28.4846,0,429.3,1.0131
15,proportional,1,BUY,705,705,1,10224,10226.4,1710,19.4255,0,423.1,0.363
15,proportional,2,SELL,8291,8291,1,10172.5,10139,277418,33.4602,0,427.3,4.2479
15,proportional,3,SELL,5892,5892,1,10262,10224.2,222913,37.8332,0,448.9,3.1398
15,proportional,4,SELL,1617,1617,1,10247.5,10164.4,134311,83.0615,0,2147.8,0.8358
15,proportional,5,SELL,4581,4581,1,10246,10157.3,406358,88.7051,0,435.9,2.3589
16,proportional,0,SELL,7219,7219,1,10007.5,10006.7,5510.5,10.2704,0,459.4,3.9541
16,proportional,1,SELL,3306,3306,1,10003,9995.18,25841,-1.41921,0,429,1.7949
16,proportional,2,SELL,7157,7157,1,9983,9975.43,54155,7.56672,0,449.6,3.7133
16,proportional,3,SELL,3652,3652,1,9860.5,9853.47,25660,7.02629,0,416,1.9873
16,proportional,4,SELL,9155,9155,1,9852,9847.2,43942,4.79978,0,437.1,4.931
16,proportional,5,BUY,7770,7770,1,9767,9807.26,312789,40.256,0,427,4.269
17,proportional,0,BUY,9245,1330,0.143862,9846.5,9884.37,50370,37.8722,1,3242.4,1.197
17,proportional,1,BUY,6086,6086,1,9810,9845.59,216588,43.5715,0,2234.9,3.1779
17,proportional,2,SELL,7940,7940,1,9561,9547.93,103764,25.0556,0,427.8,3.8105
17,proportional,3,SELL,6810,6810,1,9794.5,9779.27,103722,54.3137,0,428.9,3.696
17,proportional,4,SELL,4205,4205,1,9817.5,9806.97,44259.5,93.3178,0,429.2,1.682
17,proportional,5,BUY,4707,4707,1,9920.5,9961.78,194296,61.1852,0,420.2,2.4633
18,proportional,0,BUY,9477,9477,1,9859,9872.99,132593,-21.0588,0,2260.5,5.2488
18,proportional,1,SELL,3922,3922,1,9759.5,9729.02,119541,30.4796,0,8337.2,2.1358
18,proportional,2,BUY,1990,1990,1,9802.5,9804.62,4212,2.61658,0,424.5,1.2145
18,proportional,3,BUY,9305,2634,0.283074,9809.5,9853.35,115496,43.8481,1,826.4,2.3706
18,proportional,4,BUY,5694,5694,1,9845.5,9848.93,19552,3.43379,0,419.9,3.0336
18,proportional,5,BUY,4962,4962,1,10006.5,10011.2,23371,5.21,0,5376.8,2.8758
19,proportional,0,BUY,1618,1618,1,10002,10003,1618,1,0,1994.8,0.8632
19,proportional,1,SELL,6975,6975,1,10002,10001,6975,1,0,418.8,3.7485
19,proportional,2,SELL,7953,7953,1,9992.5,9971.82,164488,38.1824,0,446.6,4.2207
19,proportional,3,SELL,1469,0,0,9869,0,0,9869,1,12.8,0
19,proportional,4,BUY,3248,3248,1,9876,9883.93,25753,-137.071,0,480.7,1.7042
